resultId,raceId,driverId,constructorId,pitstops,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,
24912,1045,817,4,6,3,6,7,7,7,6,57,19.368,10806883,38,2,01:32.8,209.887,1,Finished,ricciardo,renault,3,Bahrain Grand Prix,2020,bahrain,
24930,1046,817,4,3,3,7,5,5,5,10,87,13.33,5488444,57,6,00:57.0,223.85,1,Finished,ricciardo,renault,3,Sakhir Grand Prix,2020,bahrain,
24952,1047,817,4,1,3,11,7,7,7,7,55,+1:13.748,5862393,55,1,01:40.9,198.109,1,Finished,ricciardo,renault,24,Abu Dhabi Grand Prix,2020,yas_marina,
25357,1051,817,1,1,3,14,12,12,12,0,56,\N,\N,50,14,01:27.2,222.115,11,+1 Lap,ricciardo,mclaren,78,Qatar Grand Prix,2021,losail,
24972,1052,817,1,3,3,6,7,7,7,6,56,66.004,5589901,36,10,01:34.9,205.233,1,Finished,ricciardo,mclaren,3,Bahrain Grand Prix,2021,bahrain,
24991,1053,817,1,3,3,6,6,6,6,8,63,51.22,7405818,54,12,01:19.3,222.739,1,Finished,ricciardo,mclaren,21,Emilia Romagna Grand Prix,2021,imola,
25014,1054,817,1,6,3,16,9,9,9,2,66,+1:15.369,5746790,64,10,01:22.0,204.31,1,Finished,ricciardo,mclaren,75,Portuguese Grand Prix,2021,portimao,
25031,1055,817,1,3,3,7,6,6,6,8,66,+1:13.768,5661448,60,10,01:21.9,205.612,1,Finished,ricciardo,mclaren,4,Spanish Grand Prix,2021,catalunya,
25057,1056,817,1,1,3,12,12,12,12,0,77,\N,\N,43,4,01:14.6,161.082,11,+1 Lap,ricciardo,mclaren,6,Monaco Grand Prix,2021,monaco,
25074,1057,817,1,6,3,13,9,9,9,2,51,8.874,8025284,43,14,01:45.7,204.428,1,Finished,ricciardo,mclaren,73,Azerbaijan Grand Prix,2021,BAK,
25118,1058,817,1,1,3,13,13,13,13,0,70,\N,\N,45,9,01:09.3,224.295,11,+1 Lap,ricciardo,mclaren,70,Styrian Grand Prix,2021,red_bull_ring,
25091,1059,817,1,1,3,10,6,6,6,8,53,+1:15.857,5321627,45,14,01:38.3,213.896,1,Finished,ricciardo,mclaren,34,French Grand Prix,2021,ricard,
25132,1060,817,1,1,3,13,7,7,7,6,71,+1:00.395,5094938,56,14,01:08.8,225.876,1,Finished,ricciardo,mclaren,70,Austrian Grand Prix,2021,red_bull_ring,
25150,1061,817,1,3,3,6,5,5,5,10,52,42.624,7145908,51,8,01:31.3,232.325,1,Finished,ricciardo,mclaren,9,British Grand Prix,2021,silverstone,
25176,1062,817,1,6,3,11,11,11,11,0,69,\N,\N,58,13,01:22.8,190.473,11,+1 Lap,ricciardo,mclaren,11,Hungarian Grand Prix,2021,hungaroring,
25189,1063,817,1,0,3,4,4,4,4,6,1,4.496,211567,\N,0,\N,\N,1,Finished,ricciardo,mclaren,13,Belgian Grand Prix,2021,spa,
25216,1064,817,1,1,3,10,11,11,11,0,71,\N,\N,59,11,01:14.9,204.65,11,+1 Lap,ricciardo,mclaren,39,Dutch Grand Prix,2021,zandvoort,
25226,1065,817,1,1,3,2,1,1,1,27,53,21:54.4,4914365,53,1,01:24.8,245.894,1,Finished,ricciardo,mclaren,14,Italian Grand Prix,2021,monza,
25249,1066,817,1,3,3,5,4,4,4,12,53,+1:05.607,5506608,24,9,01:39.1,212.388,1,Finished,ricciardo,mclaren,71,Russian Grand Prix,2021,sochi,
25278,1067,817,1,1,3,20,13,13,13,0,57,\N,\N,34,15,01:33.3,206.067,11,+1 Lap,ricciardo,mclaren,5,Turkish Grand Prix,2021,istanbul,
25290,1069,817,1,3,3,6,5,5,5,10,56,+1:16.854,5753406,43,8,01:40.3,197.785,1,Finished,ricciardo,mclaren,69,United States Grand Prix,2021,americas,
25317,1070,817,1,3,3,7,12,12,12,0,70,\N,\N,40,13,01:21.1,191.126,11,+1 Lap,ricciardo,mclaren,32,Mexico City Grand Prix,2021,rodriguez,
25344,1071,817,1,6,3,11,\N,R,19,0,49,\N,\N,40,17,01:14.4,208.379,75,Power loss,ricciardo,mclaren,18,São Paulo Grand Prix,2021,interlagos,
25370,1072,817,1,3,3,11,5,5,5,10,50,40.121,7615239,43,11,01:32.7,239.725,1,Finished,ricciardo,mclaren,77,Saudi Arabian Grand Prix,2021,jeddah,
25397,1073,817,1,3,3,10,12,12,12,0,57,\N,\N,48,14,01:28.7,214.28,11,+1 Lap,ricciardo,mclaren,24,Abu Dhabi Grand Prix,2021,yas_marina,
23789,989,822,131,1,77,15,8,8,8,4,58,34.339,5407622,54,8,01:27.0,219.386,1,Finished,bottas,mercedes,1,Australian Grand Prix,2018,albert_park,
23803,990,822,131,1,77,3,2,2,2,18,57,0.699,5522639,22,1,01:33.7,207.842,1,Finished,bottas,mercedes,3,Bahrain Grand Prix,2018,bahrain,
23823,991,822,131,1,77,3,2,2,2,18,56,8.894,5745274,50,6,01:37.0,202.332,1,Finished,bottas,mercedes,17,Chinese Grand Prix,2018,shanghai,
23855,992,822,131,1,77,3,\N,R,14,0,48,\N,\N,37,1,01:45.1,205.525,29,Puncture,bottas,mercedes,73,Azerbaijan Grand Prix,2018,BAK,
23863,993,822,131,1,77,2,2,2,2,18,66,20.593,5750565,56,5,01:19.5,210.85,1,Finished,bottas,mercedes,4,Spanish Grand Prix,2018,catalunya,
23886,994,822,131,1,77,5,5,5,5,10,78,18.822,6193629,21,9,01:16.3,157.422,1,Finished,bottas,mercedes,6,Monaco Grand Prix,2018,monaco,
23903,995,822,131,1,77,2,2,2,2,18,68,7.376,5318753,51,3,01:14.0,212.179,1,Finished,bottas,mercedes,7,Canadian Grand Prix,2018,villeneuve,
23928,996,822,131,3,77,2,7,7,7,6,53,+1:20.632,5492017,41,1,01:34.2,223.201,1,Finished,bottas,mercedes,34,French Grand Prix,2018,ricard,
23960,997,822,131,0,77,1,\N,R,19,0,13,\N,\N,12,15,01:09.0,225.143,9,Hydraulics,bottas,mercedes,70,Austrian Grand Prix,2018,red_bull_ring,
23965,998,822,131,1,77,4,4,4,4,12,52,8.883,5258667,43,4,01:31.4,232.089,1,Finished,bottas,mercedes,9,British Grand Prix,2018,silverstone,
23984,999,822,131,3,77,2,2,2,2,18,67,4.535,5554380,65,2,01:15.7,217.461,1,Finished,bottas,mercedes,10,German Grand Prix,2018,hockenheimring,
24007,1000,822,131,1,77,2,5,5,5,10,70,50,5886427,39,8,01:21.7,192.957,1,Finished,bottas,mercedes,11,Hungarian Grand Prix,2018,hungaroring,
24026,1001,822,131,6,77,19,4,4,4,12,44,+1:03.605,5078081,32,1,01:46.3,237.231,1,Finished,bottas,mercedes,13,Belgian Grand Prix,2018,spa,
24045,1002,822,131,1,77,4,3,3,3,15,53,14.066,4628550,39,3,01:22.9,251.544,1,Finished,bottas,mercedes,14,Italian Grand Prix,2018,monza,
24066,1003,822,131,1,77,4,4,4,4,12,61,51.93,6723541,42,8,01:44.7,174.052,1,Finished,bottas,mercedes,15,Singapore Grand Prix,2018,marina_bay,
24084,1004,822,131,1,77,1,2,2,2,18,53,2.545,5247726,50,1,01:35.9,219.617,1,Finished,bottas,mercedes,71,Russian Grand Prix,2018,sochi,
24104,1005,822,131,1,77,2,2,2,2,18,53,12.919,5249981,46,3,01:33.1,224.521,1,Finished,bottas,mercedes,22,Japanese Grand Prix,2018,suzuka,
24127,1006,822,131,1,77,3,5,5,5,10,56,24.744,5683387,46,4,01:38.5,201.551,1,Finished,bottas,mercedes,69,United States Grand Prix,2018,americas,
24147,1007,822,131,6,77,5,5,5,5,10,70,\N,\N,65,1,01:18.7,196.776,11,+1 Lap,bottas,mercedes,32,Mexican Grand Prix,2018,rodriguez,
24167,1008,822,131,3,77,3,5,5,5,10,71,+22.943s,5252009,65,1,01:10.5,219.909,1,Finished,bottas,mercedes,18,Brazilian Grand Prix,2018,interlagos,
24187,1009,822,131,3,77,2,5,5,5,10,55,47.957,6028339,42,2,01:41.0,198.056,1,Finished,bottas,mercedes,24,Abu Dhabi Grand Prix,2018,yas_marina,
24203,1010,822,131,1,77,2,1,1,1,26,58,25:27.3,5127325,57,1,01:25.6,223.075,1,Finished,bottas,mercedes,1,Australian Grand Prix,2019,albert_park,
24224,1011,822,131,3,77,4,2,2,2,18,57,2.98,5664275,42,3,01:34.2,206.808,1,Finished,bottas,mercedes,3,Bahrain Grand Prix,2019,bahrain,
24244,1012,822,131,3,77,1,2,2,2,18,56,6.552,5532902,38,4,01:34.9,206.842,1,Finished,bottas,mercedes,17,Chinese Grand Prix,2019,shanghai,
24263,1013,822,131,1,77,1,1,1,1,25,51,31:52.9,5512942,50,2,01:44.0,207.748,1,Finished,bottas,mercedes,73,Azerbaijan Grand Prix,2019,BAK,
24284,1014,822,131,3,77,1,2,2,2,18,66,4.074,5754517,55,2,01:18.7,212.835,1,Finished,bottas,mercedes,4,Spanish Grand Prix,2019,catalunya,
24308,1015,822,131,3,77,2,3,3,3,15,78,3.162,6211599,65,2,01:15.2,159.828,1,Finished,bottas,mercedes,6,Monaco Grand Prix,2019,monaco,
24329,1016,822,131,3,77,6,4,4,4,13,70,51.043,5398127,69,1,01:13.1,214.833,1,Finished,bottas,mercedes,7,Canadian Grand Prix,2019,villeneuve,
24347,1017,822,131,1,77,2,2,2,2,18,53,18.056,5089254,43,3,01:33.6,224.725,1,Finished,bottas,mercedes,34,French Grand Prix,2019,ricard,
24368,1018,822,131,1,77,3,3,3,3,15,71,18.96,4940782,53,7,01:08.6,226.716,1,Finished,bottas,mercedes,70,Austrian Grand Prix,2019,red_bull_ring,
24387,1019,822,131,3,77,1,2,2,2,18,52,24.928,4893380,47,2,01:27.4,242.633,1,Finished,bottas,mercedes,9,British Grand Prix,2019,silverstone,
24420,1020,822,131,10,77,3,\N,R,15,0,56,\N,\N,54,11,01:18.3,210.374,3,Accident,bottas,mercedes,10,German Grand Prix,2019,hockenheimring,
24433,1021,822,131,3,77,2,8,8,8,4,69,\N,\N,59,3,01:19.3,198.807,11,+1 Lap,bottas,mercedes,11,Hungarian Grand Prix,2019,hungaroring,
24448,1022,822,131,1,77,4,3,3,3,15,44,12.585,5038295,27,2,01:46.5,236.832,1,Finished,bottas,mercedes,13,Belgian Grand Prix,2019,spa,
24467,1023,822,131,1,77,3,2,2,2,18,53,0.835,4527500,47,3,01:22.9,251.69,1,Finished,bottas,mercedes,14,Italian Grand Prix,2019,monza,
24490,1024,822,131,1,77,5,5,5,5,10,61,6.119,7119786,58,2,01:43.5,176.046,1,Finished,bottas,mercedes,15,Singapore Grand Prix,2019,marina_bay,
24507,1025,822,131,1,77,4,2,2,2,18,53,3.829,5622821,50,3,01:36.3,218.58,1,Finished,bottas,mercedes,71,Russian Grand Prix,2019,sochi,
24526,1026,822,131,3,77,3,1,1,1,25,52,21:46.8,4906755,49,4,01:31.9,227.571,1,Finished,bottas,mercedes,22,Japanese Grand Prix,2019,suzuka,
24548,1027,822,131,1,77,6,3,3,3,15,71,3.553,5812457,66,5,01:19.5,194.912,1,Finished,bottas,mercedes,32,Mexican Grand Prix,2019,rodriguez,
24566,1028,822,131,3,77,1,1,1,1,25,56,33:55.7,5635653,37,2,01:37.0,204.696,1,Finished,bottas,mercedes,69,United States Grand Prix,2019,americas,
24605,1029,822,131,3,77,4,\N,R,20,0,51,\N,\N,43,1,01:10.7,219.417,131,Power Unit,bottas,mercedes,18,Brazilian Grand Prix,2019,interlagos,
24609,1030,822,131,1,77,20,4,4,4,12,55,44.379,5690094,31,2,01:39.7,200.515,1,Finished,bottas,mercedes,24,Abu Dhabi Grand Prix,2019,yas_marina,
24626,1031,822,131,3,77,1,1,1,1,25,71,30:55.7,5455739,68,2,01:07.7,229.758,1,Finished,bottas,mercedes,70,Austrian Grand Prix,2020,red_bull_ring,
24647,1032,822,131,1,77,4,2,2,2,18,71,13.719,4984402,62,7,01:07.5,230.177,1,Finished,bottas,mercedes,70,Styrian Grand Prix,2020,red_bull_ring,
24668,1033,822,131,6,77,2,3,3,3,15,70,9.452,5781925,66,2,01:17.7,203.072,1,Finished,bottas,mercedes,11,Hungarian Grand Prix,2020,hungaroring,
24696,1034,822,131,3,77,2,11,11,11,0,52,42.167,5323450,41,4,01:29.3,237.58,1,Finished,bottas,mercedes,9,British Grand Prix,2020,silverstone,
24708,1035,822,131,3,77,1,3,3,3,15,52,19.231,4801224,44,4,01:29.8,236.256,1,Finished,bottas,mercedes,9,70th Anniversary Grand Prix,2020,silverstone,
24728,1036,822,131,6,77,2,3,3,3,16,66,44.752,5550031,66,1,01:18.2,214.343,1,Finished,bottas,mercedes,4,Spanish Grand Prix,2020,catalunya,
24747,1037,822,131,1,77,2,2,2,2,18,44,8.448,5057209,27,5,01:48.0,233.503,1,Finished,bottas,mercedes,13,Belgian Grand Prix,2020,spa,
24770,1038,822,131,3,77,2,5,5,5,10,53,7.108,6433164,51,5,01:24.0,248.386,1,Finished,bottas,mercedes,14,Italian Grand Prix,2020,monza,
24787,1039,822,131,15,77,2,2,2,2,18,59,4.88,8379940,53,2,01:19.4,237.712,1,Finished,bottas,mercedes,76,Tuscan Grand Prix,2020,mugello,
24806,1040,822,131,1,77,3,1,1,1,26,53,34:00.4,5640364,51,1,01:37.0,216.972,1,Finished,bottas,mercedes,71,Russian Grand Prix,2020,sochi,
24844,1041,822,131,1,77,1,\N,R,19,0,18,\N,\N,8,15,01:31.9,201.697,131,Power Unit,bottas,mercedes,20,Eifel Grand Prix,2020,nurburgring,
24847,1042,822,131,1,77,2,2,2,2,18,66,25.592,5422420,66,2,01:19.3,211.113,1,Finished,bottas,mercedes,75,Portuguese Grand Prix,2020,portimao,
24867,1043,822,131,3,77,1,2,2,2,18,63,5.783,5318213,63,2,01:15.9,232.831,1,Finished,bottas,mercedes,21,Emilia Romagna Grand Prix,2020,imola,
24899,1044,822,131,3,77,9,14,14,14,0,57,\N,\N,57,2,01:38.2,195.704,11,+1 Lap,bottas,mercedes,5,Turkish Grand Prix,2020,istanbul,
24913,1045,822,131,10,77,2,8,8,8,4,57,19.68,10807195,28,4,01:33.4,208.706,1,Finished,bottas,mercedes,3,Bahrain Grand Prix,2020,bahrain,
24933,1046,822,131,3,77,1,8,8,8,4,87,15.389,5490503,60,2,00:56.6,225.497,1,Finished,bottas,mercedes,3,Sakhir Grand Prix,2020,bahrain,
24947,1047,822,131,1,77,2,2,2,2,18,55,15.976,5804621,40,3,01:41.1,197.707,1,Finished,bottas,mercedes,24,Abu Dhabi Grand Prix,2020,yas_marina,
25365,1051,822,131,1,77,6,\N,R,20,0,48,\N,\N,39,15,01:27.2,221.992,137,Damage,bottas,mercedes,78,Qatar Grand Prix,2021,losail,
24968,1052,822,131,6,77,3,3,3,3,16,56,37.383,5561280,56,1,01:32.1,211.566,1,Finished,bottas,mercedes,3,Bahrain Grand Prix,2021,bahrain,
25003,1053,822,131,1,77,8,\N,R,18,0,30,\N,\N,30,19,01:28.5,199.721,4,Collision,bottas,mercedes,21,Emilia Romagna Grand Prix,2021,imola,
25008,1054,822,131,10,77,1,3,3,3,16,66,33.53,5704951,65,1,01:19.9,209.738,1,Finished,bottas,mercedes,75,Portuguese Grand Prix,2021,portimao,
25028,1055,822,131,3,77,3,3,3,3,15,66,26.61,5614290,65,2,01:19.4,211.884,1,Finished,bottas,mercedes,4,Spanish Grand Prix,2021,catalunya,
25064,1056,822,131,0,77,3,\N,R,19,0,29,\N,\N,18,17,01:15.7,158.682,61,Wheel nut,bottas,mercedes,6,Monaco Grand Prix,2021,monaco,
25077,1057,822,131,6,77,10,12,12,12,0,51,11.264,8027674,43,12,01:45.7,204.521,1,Finished,bottas,mercedes,73,Azerbaijan Grand Prix,2021,BAK,
25108,1058,822,131,1,77,5,3,3,3,15,71,46.907,4985832,43,5,01:08.6,226.537,1,Finished,bottas,mercedes,70,Styrian Grand Prix,2021,red_bull_ring,
25089,1059,822,131,1,77,3,4,4,4,12,53,14.618,5260388,19,3,01:37.0,216.905,1,Finished,bottas,mercedes,34,French Grand Prix,2021,ricard,
25127,1060,822,131,1,77,5,2,2,2,18,71,17.973,5052516,52,6,01:08.4,227.349,1,Finished,bottas,mercedes,70,Austrian Grand Prix,2021,red_bull_ring,
25148,1061,822,131,3,77,3,3,3,3,16,52,11.125,7114409,45,4,01:30.5,234.275,1,Finished,bottas,mercedes,9,British Grand Prix,2021,silverstone,
25181,1062,822,131,0,77,2,\N,R,16,0,0,\N,\N,\N,0,\N,\N,4,Collision,bottas,mercedes,11,Hungarian Grand Prix,2021,hungaroring,
25197,1063,822,131,0,77,13,12,12,12,0,1,22.414,229485,\N,0,\N,\N,1,Finished,bottas,mercedes,13,Belgian Grand Prix,2021,spa,
25208,1064,822,131,3,77,3,3,3,3,15,72,56.46,5461855,69,2,01:12.5,211.338,1,Finished,bottas,mercedes,39,Dutch Grand Prix,2021,zandvoort,
25228,1065,822,131,1,77,19,3,3,3,18,53,4.921,4919286,34,2,01:24.8,245.85,1,Finished,bottas,mercedes,14,Italian Grand Prix,2021,monza,
25250,1066,822,131,3,77,16,5,5,5,10,53,+1:07.533,5508534,31,3,01:38.2,214.352,1,Finished,bottas,mercedes,71,Russian Grand Prix,2021,sochi,
25266,1067,822,131,1,77,1,1,1,1,26,58,31:04.1,5464103,58,1,01:30.4,212.5,1,Finished,bottas,mercedes,5,Turkish Grand Prix,2021,istanbul,
25291,1069,822,131,3,77,9,6,6,6,8,56,+1:20.128,5756680,41,6,01:40.1,198.176,1,Finished,bottas,mercedes,69,United States Grand Prix,2021,americas,
25320,1070,822,131,10,77,1,15,15,15,0,69,\N,\N,69,1,01:17.8,199.223,12,+2 Laps,bottas,mercedes,32,Mexico City Grand Prix,2021,rodriguez,
25328,1071,822,131,10,77,1,3,3,3,18,71,13.576,5556427,49,4,01:12.5,213.887,1,Finished,bottas,mercedes,18,São Paulo Grand Prix,2021,interlagos,
25368,1072,822,131,6,77,2,3,3,3,15,50,27.531,7602649,47,2,01:31.4,243.155,1,Finished,bottas,mercedes,77,Saudi Arabian Grand Prix,2021,jeddah,
25391,1073,822,131,1,77,6,6,6,6,8,58,7.463,5424808,51,5,01:26.9,218.871,1,Finished,bottas,mercedes,24,Abu Dhabi Grand Prix,2021,yas_marina,
23798,989,825,210,1,20,5,\N,R,17,0,22,\N,\N,21,17,01:29.5,213.224,36,Wheel,kevin_magnussen,haas,1,Australian Grand Prix,2018,albert_park,
23806,990,825,210,3,20,6,5,5,5,10,57,+1:15.046,5596986,29,5,01:34.3,206.549,1,Finished,kevin_magnussen,haas,3,Bahrain Grand Prix,2018,bahrain,
23831,991,825,210,1,20,11,10,10,10,1,56,39.594,5775974,54,14,01:38.2,199.93,1,Finished,kevin_magnussen,haas,17,Chinese Grand Prix,2018,shanghai,
23854,992,825,210,3,20,15,13,13,13,0,51,40.663,6264954,35,16,01:48.2,199.813,1,Finished,kevin_magnussen,haas,73,Azerbaijan Grand Prix,2018,BAK,
23867,993,825,210,1,20,7,6,6,6,8,65,\N,\N,64,6,01:20.2,208.832,11,+1 Lap,kevin_magnussen,haas,4,Spanish Grand Prix,2018,catalunya,
23894,994,825,210,1,20,19,13,13,13,0,78,+1:14.823,6249630,20,17,01:17.5,155.057,1,Finished,kevin_magnussen,haas,6,Monaco Grand Prix,2018,monaco,
23914,995,825,210,1,20,11,13,13,13,0,67,\N,\N,65,8,01:15.4,208.214,11,+1 Lap,kevin_magnussen,haas,7,Canadian Grand Prix,2018,villeneuve,
23927,996,825,210,1,20,9,6,6,6,8,53,+1:19.364,5490749,50,8,01:35.4,220.395,1,Finished,kevin_magnussen,haas,34,French Grand Prix,2018,ricard,
23946,997,825,210,1,20,8,5,5,5,10,70,\N,\N,70,7,01:08.5,227.01,11,+1 Lap,kevin_magnussen,haas,70,Austrian Grand Prix,2018,red_bull_ring,
23970,998,825,210,1,20,7,9,9,9,2,52,33.188,5282972,48,12,01:33.6,226.567,1,Finished,kevin_magnussen,haas,9,British Grand Prix,2018,silverstone,
23993,999,825,210,6,20,5,11,11,11,0,67,34.919,5584764,66,10,01:17.7,211.93,1,Finished,kevin_magnussen,haas,10,German Grand Prix,2018,hockenheimring,
24009,1000,825,210,1,20,9,7,7,7,6,69,\N,\N,60,6,01:21.3,193.987,11,+1 Lap,kevin_magnussen,haas,11,Hungarian Grand Prix,2018,hungaroring,
24030,1001,825,210,3,20,9,8,8,8,4,44,+1:27.639,5102115,36,5,01:47.9,233.602,1,Finished,kevin_magnussen,haas,13,Belgian Grand Prix,2018,spa,
24058,1002,825,210,1,20,11,17,17,16,0,52,\N,\N,44,7,01:23.8,248.959,11,+1 Lap,kevin_magnussen,haas,14,Italian Grand Prix,2018,monza,
24080,1003,825,210,6,20,16,18,18,18,0,59,\N,\N,50,1,01:41.9,178.86,12,+2 Laps,kevin_magnussen,haas,15,Singapore Grand Prix,2018,marina_bay,
24090,1004,825,210,1,20,5,8,8,8,4,52,\N,\N,52,8,01:38.0,214.791,11,+1 Lap,kevin_magnussen,haas,71,Russian Grand Prix,2018,sochi,
24122,1005,825,210,1,20,12,\N,R,20,0,8,\N,\N,6,20,01:39.9,209.244,130,Collision damage,kevin_magnussen,haas,22,Japanese Grand Prix,2018,suzuka,
24142,1006,825,210,1,20,12,\N,D,20,0,56,\N,\N,\N,0,\N,\N,2,Disqualified,kevin_magnussen,haas,69,United States Grand Prix,2018,americas,
24157,1007,825,210,1,20,16,15,15,15,0,69,\N,\N,45,10,01:21.9,189.246,12,+2 Laps,kevin_magnussen,haas,32,Mexican Grand Prix,2018,rodriguez,
24171,1008,825,210,1,20,10,9,9,9,2,71,+52.857s,5281923,67,10,01:12.2,214.835,1,Finished,kevin_magnussen,haas,18,Brazilian Grand Prix,2018,interlagos,
24192,1009,825,210,1,20,13,10,10,10,1,54,\N,\N,53,9,01:42.8,194.456,11,+1 Lap,kevin_magnussen,haas,24,Abu Dhabi Grand Prix,2018,yas_marina,
24208,1010,825,210,1,20,7,6,6,6,8,58,+1:27.156,5214481,56,9,01:28.2,216.493,1,Finished,kevin_magnussen,haas,1,Australian Grand Prix,2019,albert_park,
24235,1011,825,210,3,20,6,13,13,13,0,56,\N,\N,41,13,01:35.9,203.178,11,+1 Lap,kevin_magnussen,haas,3,Bahrain Grand Prix,2019,bahrain,
24255,1012,825,210,3,20,9,13,13,13,0,55,\N,\N,35,10,01:37.5,201.327,11,+1 Lap,kevin_magnussen,haas,17,Chinese Grand Prix,2019,shanghai,
24275,1013,825,210,3,20,12,13,13,13,0,50,\N,\N,42,14,01:46.7,202.572,11,+1 Lap,kevin_magnussen,haas,73,Azerbaijan Grand Prix,2019,BAK,
24289,1014,825,210,3,20,8,7,7,7,6,66,28.159,5778602,66,9,01:20.8,207.478,1,Finished,kevin_magnussen,haas,4,Spanish Grand Prix,2019,catalunya,
24317,1015,825,210,1,20,5,14,14,14,0,77,\N,\N,61,17,01:17.0,156.031,11,+1 Lap,kevin_magnussen,haas,6,Monaco Grand Prix,2019,monaco,
24342,1016,825,210,1,20,21,17,17,17,0,68,\N,\N,41,19,01:17.3,203.075,12,+2 Laps,kevin_magnussen,haas,7,Canadian Grand Prix,2019,villeneuve,
24362,1017,825,210,1,20,15,17,17,17,0,52,\N,\N,50,18,01:35.7,219.78,11,+1 Lap,kevin_magnussen,haas,34,French Grand Prix,2019,ricard,
24384,1018,825,210,6,20,10,19,19,19,0,69,\N,\N,69,10,01:08.9,225.604,12,+2 Laps,kevin_magnussen,haas,70,Austrian Grand Prix,2019,red_bull_ring,
24405,1019,825,210,1,20,16,\N,R,20,0,6,\N,\N,5,19,01:33.4,227.001,4,Collision,kevin_magnussen,haas,9,British Grand Prix,2019,silverstone,
24413,1020,825,210,21,20,12,8,8,8,4,64,18.765,6290040,62,5,01:17.5,212.45,1,Finished,kevin_magnussen,haas,10,German Grand Prix,2019,hockenheimring,
24438,1021,825,210,1,20,14,13,13,13,0,69,\N,\N,67,11,01:21.0,194.691,11,+1 Lap,kevin_magnussen,haas,11,Hungarian Grand Prix,2019,hungaroring,
24457,1022,825,210,1,20,8,12,12,12,0,43,\N,\N,33,11,01:48.7,232.012,11,+1 Lap,kevin_magnussen,haas,13,Belgian Grand Prix,2019,spa,
24483,1023,825,210,3,20,11,\N,R,18,0,43,\N,\N,38,14,01:24.4,246.968,9,Hydraulics,kevin_magnussen,haas,14,Italian Grand Prix,2019,monza,
24502,1024,825,210,3,20,13,17,17,17,0,61,+1:26.522,7200189,58,1,01:42.3,178.168,1,Finished,kevin_magnussen,haas,15,Singapore Grand Prix,2019,marina_bay,
24514,1025,825,210,1,20,13,9,9,9,2,53,58.779,5677771,53,8,01:38.1,214.539,1,Finished,kevin_magnussen,haas,71,Russian Grand Prix,2019,sochi,
24540,1026,825,210,3,20,19,15,15,15,0,51,\N,\N,49,3,01:31.7,227.894,11,+1 Lap,kevin_magnussen,haas,22,Japanese Grand Prix,2019,suzuka,
24560,1027,825,210,1,20,17,15,15,15,0,69,\N,\N,53,20,01:21.7,189.691,12,+2 Laps,kevin_magnussen,haas,32,Mexican Grand Prix,2019,rodriguez,
24583,1028,825,210,3,20,12,18,18,18,0,52,\N,\N,42,12,01:40.3,197.781,23,Brakes,kevin_magnussen,haas,69,United States Grand Prix,2019,americas,
24596,1029,825,210,3,20,9,11,11,11,0,71,12.732,5607410,65,17,01:13.3,211.738,1,Finished,kevin_magnussen,haas,18,Brazilian Grand Prix,2019,interlagos,
24619,1030,825,210,1,20,14,14,14,14,0,54,\N,\N,22,19,01:43.8,192.642,11,+1 Lap,kevin_magnussen,haas,24,Abu Dhabi Grand Prix,2019,yas_marina,
24642,1031,825,210,0,20,16,\N,R,17,0,24,\N,\N,23,20,01:10.7,219.807,23,Brakes,kevin_magnussen,haas,70,Austrian Grand Prix,2020,red_bull_ring,
24657,1032,825,210,1,20,15,12,12,12,0,70,\N,\N,69,11,01:08.0,228.569,11,+1 Lap,kevin_magnussen,haas,70,Styrian Grand Prix,2020,red_bull_ring,
24675,1033,825,210,1,20,21,10,10,10,1,69,\N,\N,67,6,01:19.5,198.492,11,+1 Lap,kevin_magnussen,haas,11,Hungarian Grand Prix,2020,hungaroring,
24704,1034,825,210,0,20,14,\N,R,19,0,1,\N,\N,\N,0,\N,\N,4,Collision,kevin_magnussen,haas,9,British Grand Prix,2020,silverstone,
24725,1035,825,210,3,20,17,\N,R,20,0,43,\N,\N,39,20,01:31.8,230.944,31,Retired,kevin_magnussen,haas,9,70th Anniversary Grand Prix,2020,silverstone,
24740,1036,825,210,1,20,16,15,15,15,0,65,\N,\N,64,19,01:23.5,200.757,11,+1 Lap,kevin_magnussen,haas,4,Spanish Grand Prix,2020,catalunya,
24762,1037,825,210,3,20,20,17,17,17,0,44,+1:25.540,5134301,37,7,01:48.1,233.287,1,Finished,kevin_magnussen,haas,13,Belgian Grand Prix,2020,spa,
24784,1038,825,210,1,20,15,\N,R,19,0,17,\N,\N,10,18,01:25.8,243.099,131,Power Unit,kevin_magnussen,haas,14,Italian Grand Prix,2020,monza,
24801,1039,825,210,0,20,20,\N,R,16,0,5,\N,\N,4,17,02:13.8,141.108,4,Collision,kevin_magnussen,haas,76,Tuscan Grand Prix,2020,mugello,
24817,1040,825,210,1,20,18,12,12,12,0,52,\N,\N,52,17,01:40.4,209.731,11,+1 Lap,kevin_magnussen,haas,71,Russian Grand Prix,2020,sochi,
24838,1041,825,210,3,20,15,13,13,13,0,60,49.585,5799226,37,8,01:30.5,204.881,1,Finished,kevin_magnussen,haas,20,Eifel Grand Prix,2020,nurburgring,
