resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rankfast,fastestLapTime,fastestLapSpeed,statusId,status,driverRef,constructorRef,circuitId,name,year,circuitRef,rank_yrs_exp_driver,rank_wins_driver,rank_quali_wins_driver
24392,1019,817,4,3,7,7,7,7,6.0,52,54.401,4922853,50,9,01:29.6,236.628,1,Finished,ricciardo,renault,9,British Grand Prix,2019,silverstone,5.0,7.0,8.0
24396,1019,846,1,4,8,11,11,11,0.0,52,+1:14.281,4942733,50,10,01:29.6,236.596,1,Finished,norris,mclaren,9,British Grand Prix,2019,silverstone,20.0,13.0,9.0
24397,1019,848,5,23,9,12,12,12,0.0,52,+1:15.617,4944069,46,15,01:30.9,233.378,1,Finished,albon,toro_rosso,9,British Grand Prix,2019,silverstone,23.0,13.0,13.0
24395,1019,807,4,27,10,10,10,10,1.0,52,+1:12.733,4941185,51,13,01:29.9,235.773,1,Finished,hulkenberg,renault,9,British Grand Prix,2019,silverstone,7.0,13.0,9.0
24403,1019,841,51,99,11,\N,R,18,0.0,18,\N,\N,17,18,01:32.5,229.36,20,Spun off,giovinazzi,alfa,9,British Grand Prix,2019,silverstone,20.0,13.0,13.0
24393,1019,8,51,7,12,8,8,8,4.0,52,+1:05.540,4933992,51,14,01:30.0,235.551,1,Finished,raikkonen,alfa,9,British Grand Prix,2019,silverstone,1.0,4.0,4.0
24391,1019,832,1,55,13,6,6,6,8.0,52,53.639,4922091,50,11,01:29.8,236.277,1,Finished,sainz,mclaren,9,British Grand Prix,2019,silverstone,10.0,13.0,13.0
24404,1019,154,210,8,14,\N,R,19,0.0,9,\N,\N,4,20,01:34.4,224.775,4,Collision,grosjean,haas,9,British Grand Prix,2019,silverstone,7.0,13.0,13.0
24402,1019,815,211,11,15,17,17,17,0.0,51,\N,\N,50,7,01:29.5,237.072,11,+1 Lap,perez,racing_point,9,British Grand Prix,2019,silverstone,5.0,8.0,13.0
24405,1019,825,210,20,16,\N,R,20,0.0,6,\N,\N,5,19,01:33.4,227.001,4,Collision,kevin_magnussen,haas,9,British Grand Prix,2019,silverstone,12.0,13.0,13.0
24394,1019,826,5,26,17,9,9,9,2.0,52,+1:06.720,4935172,51,12,01:29.9,235.875,1,Finished,kvyat,toro_rosso,9,British Grand Prix,2019,silverstone,14.0,13.0,13.0
24398,1019,840,211,18,18,13,13,13,0.0,52,+1:21.086,4949538,49,6,01:29.4,237.248,1,Finished,stroll,racing_point,9,British Grand Prix,2019,silverstone,14.0,13.0,9.0
24399,1019,847,3,63,19,14,14,14,0.0,51,\N,\N,50,16,01:31.0,233.017,11,+1 Lap,russell,williams,9,British Grand Prix,2019,silverstone,20.0,13.0,13.0
24400,1019,9,3,88,20,15,15,15,0.0,51,\N,\N,50,17,01:31.5,231.754,11,+1 Lap,kubica,williams,9,British Grand Prix,2019,silverstone,12.0,10.0,9.0
24414,1020,1,131,44,1,9,9,9,2.0,64,19.667,6290942,64,12,01:18.8,208.935,1,Finished,hamilton,mercedes,10,German Grand Prix,2019,hockenheimring,3.0,1.0,1.0
24406,1020,830,9,33,2,1,1,1,26.0,64,44:31.3,6271275,61,1,01:16.6,214.839,1,Finished,max_verstappen,red_bull,10,German Grand Prix,2019,hockenheimring,10.0,5.0,6.0
24420,1020,822,131,77,3,\N,R,15,0.0,56,\N,\N,54,11,01:18.3,210.374,3,Accident,bottas,mercedes,10,German Grand Prix,2019,hockenheimring,7.0,6.0,4.0
24419,1020,842,9,10,4,14,14,14,0.0,61,\N,\N,56,4,01:17.5,212.483,4,Collision,gasly,red_bull,10,German Grand Prix,2019,hockenheimring,14.0,10.0,13.0
24417,1020,8,51,7,5,12,12,12,0.0,64,42.214,6313489,60,15,01:19.6,206.96,1,Finished,raikkonen,alfa,10,German Grand Prix,2019,hockenheimring,1.0,4.0,4.0
24412,1020,154,210,8,6,7,7,7,6.0,64,16.838,6288113,55,7,01:17.7,211.797,1,Finished,grosjean,haas,10,German Grand Prix,2019,hockenheimring,7.0,13.0,13.0
24410,1020,832,1,55,7,5,5,5,10.0,64,9.583,6280858,63,9,01:17.8,211.538,1,Finished,sainz,mclaren,10,German Grand Prix,2019,hockenheimring,10.0,13.0,13.0
24425,1020,815,211,11,8,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,20,Spun off,perez,racing_point,10,German Grand Prix,2019,hockenheimring,5.0,8.0,13.0
24421,1020,807,4,27,9,\N,R,16,0.0,39,\N,\N,18,17,01:29.6,183.826,3,Accident,hulkenberg,renault,10,German Grand Prix,2019,hockenheimring,7.0,13.0,9.0
24422,1020,844,6,16,10,\N,R,17,0.0,27,\N,\N,17,16,01:27.7,187.764,3,Accident,leclerc,ferrari,10,German Grand Prix,2019,hockenheimring,18.0,8.0,7.0
24418,1020,841,51,99,11,13,13,13,0.0,64,43.849,6315124,60,14,01:19.3,207.646,1,Finished,giovinazzi,alfa,10,German Grand Prix,2019,hockenheimring,20.0,13.0,13.0
24413,1020,825,210,20,12,8,8,8,4.0,64,18.765,6290040,62,5,01:17.5,212.45,1,Finished,kevin_magnussen,haas,10,German Grand Prix,2019,hockenheimring,12.0,13.0,13.0
24424,1020,817,4,3,13,\N,R,19,0.0,13,\N,\N,10,19,01:32.7,177.719,43,Exhaust,ricciardo,renault,10,German Grand Prix,2019,hockenheimring,5.0,7.0,8.0
24408,1020,826,5,26,14,3,3,3,15.0,64,8.305,6279580,61,6,01:17.7,211.9,1,Finished,kvyat,toro_rosso,10,German Grand Prix,2019,hockenheimring,14.0,13.0,13.0
24409,1020,840,211,18,15,4,4,4,12.0,64,8.966,6280241,61,8,01:17.8,211.566,1,Finished,stroll,racing_point,10,German Grand Prix,2019,hockenheimring,14.0,13.0,9.0
24411,1020,848,5,23,16,6,6,6,8.0,64,10.052,6281327,63,10,01:17.9,211.514,1,Finished,albon,toro_rosso,10,German Grand Prix,2019,hockenheimring,23.0,13.0,13.0
24416,1020,847,3,63,17,11,11,11,0.0,64,26.404,6297679,60,3,01:17.5,212.51,1,Finished,russell,williams,10,German Grand Prix,2019,hockenheimring,20.0,13.0,13.0
24415,1020,9,3,88,18,10,10,10,1.0,64,24.987,6296262,63,13,01:19.1,208.271,1,Finished,kubica,williams,10,German Grand Prix,2019,hockenheimring,12.0,10.0,9.0
24423,1020,846,1,4,19,\N,R,18,0.0,25,\N,\N,16,18,01:31.1,180.788,75,Power loss,norris,mclaren,10,German Grand Prix,2019,hockenheimring,20.0,13.0,9.0
24407,1020,20,6,5,20,2,2,2,18.0,64,7.333,6278608,63,2,01:16.8,214.423,1,Finished,vettel,ferrari,10,German Grand Prix,2019,hockenheimring,3.0,2.0,2.0
24427,1021,830,9,33,1,2,2,2,19.0,70,17.796,5721592,69,1,01:17.1,204.552,1,Finished,max_verstappen,red_bull,11,Hungarian Grand Prix,2019,hungaroring,10.0,5.0,6.0
24433,1021,822,131,77,2,8,8,8,4.0,69,\N,\N,59,3,01:19.3,198.807,11,+1 Lap,bottas,mercedes,11,Hungarian Grand Prix,2019,hungaroring,7.0,6.0,4.0
24426,1021,1,131,44,3,1,1,1,25.0,70,35:03.8,5703796,60,2,01:18.5,200.84,1,Finished,hamilton,mercedes,11,Hungarian Grand Prix,2019,hungaroring,3.0,1.0,1.0
24429,1021,844,6,16,4,4,4,4,12.0,70,+1:05.250,5769046,49,5,01:20.5,195.937,1,Finished,leclerc,ferrari,11,Hungarian Grand Prix,2019,hungaroring,18.0,8.0,7.0
24428,1021,20,6,5,5,3,3,3,15.0,70,+1:01.433,5765229,65,4,01:19.8,197.673,1,Finished,vettel,ferrari,11,Hungarian Grand Prix,2019,hungaroring,3.0,2.0,2.0
24431,1021,842,9,10,6,6,6,6,8.0,69,\N,\N,65,12,01:21.0,194.602,11,+1 Lap,gasly,red_bull,11,Hungarian Grand Prix,2019,hungaroring,14.0,10.0,13.0
24434,1021,846,1,4,7,9,9,9,2.0,69,\N,\N,65,13,01:21.2,194.26,11,+1 Lap,norris,mclaren,11,Hungarian Grand Prix,2019,hungaroring,20.0,13.0,9.0
24430,1021,832,1,55,8,5,5,5,10.0,69,\N,\N,66,10,01:21.0,194.706,11,+1 Lap,sainz,mclaren,11,Hungarian Grand Prix,2019,hungaroring,10.0,13.0,13.0
24445,1021,154,210,8,9,\N,R,20,0.0,49,\N,\N,46,18,01:22.8,190.457,34,Water pressure,grosjean,haas,11,Hungarian Grand Prix,2019,hungaroring,7.0,13.0,13.0
24432,1021,8,51,7,10,7,7,7,6.0,69,\N,\N,65,9,01:20.9,195,11,+1 Lap,raikkonen,alfa,11,Hungarian Grand Prix,2019,hungaroring,1.0,4.0,4.0
24437,1021,807,4,27,11,12,12,12,0.0,69,\N,\N,59,14,01:21.6,193.161,11,+1 Lap,hulkenberg,renault,11,Hungarian Grand Prix,2019,hungaroring,7.0,13.0,9.0
24435,1021,848,5,23,12,10,10,10,1.0,69,\N,\N,65,7,01:20.6,195.626,11,+1 Lap,albon,toro_rosso,11,Hungarian Grand Prix,2019,hungaroring,23.0,13.0,13.0
24440,1021,826,5,26,13,15,15,15,0.0,68,\N,\N,55,16,01:21.9,192.496,12,+2 Laps,kvyat,toro_rosso,11,Hungarian Grand Prix,2019,hungaroring,14.0,13.0,13.0
24438,1021,825,210,20,14,13,13,13,0.0,69,\N,\N,67,11,01:21.0,194.691,11,+1 Lap,kevin_magnussen,haas,11,Hungarian Grand Prix,2019,hungaroring,12.0,13.0,13.0
24441,1021,847,3,63,15,16,16,16,0.0,68,\N,\N,66,17,01:22.4,191.435,12,+2 Laps,russell,williams,11,Hungarian Grand Prix,2019,hungaroring,20.0,13.0,13.0
24436,1021,815,211,11,16,11,11,11,0.0,69,\N,\N,47,15,01:21.7,192.962,11,+1 Lap,perez,racing_point,11,Hungarian Grand Prix,2019,hungaroring,5.0,8.0,13.0
